painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,yPos,gridX,gridY,img
320,https://www.twoinchbrush.com/images/painting328.png,Cypress Swamp,25,8,12,https://www.youtube.com/embed/FdIUHudQABI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",82,20,5,painting328.png
321,https://www.twoinchbrush.com/images/painting329.png,Downstream View,25,9,14,https://www.youtube.com/embed/KsDPg5HZYNw,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",9,1,4,painting329.png
322,https://www.twoinchbrush.com/images/painting330.png,Just Before the Storm,25,10,8,https://www.youtube.com/embed/Rh-jKrMrmOA,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",23,2,4,painting330.png
323,https://www.twoinchbrush.com/images/painting331.png,Fisherman's Paradise,25,11,12,https://www.youtube.com/embed/uJLK85uU5mA,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",83,3,4,painting331.png
324,https://www.twoinchbrush.com/images/painting332.png,Desert Hues,25,12,11,https://www.youtube.com/embed/UUNNXGVNTuI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",69,4,4,painting332.png
325,https://www.twoinchbrush.com/images/painting333.png,The Property Line,25,13,11,https://www.youtube.com/embed/ivesI3rU7dU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",70,5,4,painting333.png
326,https://www.twoinchbrush.com/images/painting334.png,In the Stillness of Morning,26,1,10,https://www.youtube.com/embed/5rfGa1_iJpw,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",37,6,4,painting334.png
327,https://www.twoinchbrush.com/images/painting335.png,Delightful Meadow Home,26,2,9,https://www.youtube.com/embed/tWoInh2USOs,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",22,7,4,painting335.png
328,https://www.twoinchbrush.com/images/painting336.png,First Snow,26,3,12,https://www.youtube.com/embed/raAkJKeo0Sk,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",84,8,4,painting336.png
329,https://www.twoinchbrush.com/images/painting337.png,Lake in the Valley,26,4,15,https://www.youtube.com/embed/KvJmSrErm20,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",4,9,4,painting337.png
330,https://www.twoinchbrush.com/images/painting338.png,A Trace of Spring,26,5,13,https://www.youtube.com/embed/JMPwj3u4ZTA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",45,10,4,painting338.png
331,https://www.twoinchbrush.com/images/painting339.png,An Arctic Winter Day,26,6,6,https://www.youtube.com/embed/9BHWlbjd95c,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#000000', '#021E44', '#FFFFFF', '#221B15']",9,11,4,painting339.png
332,https://www.twoinchbrush.com/images/painting340.png,Snow Birch,26,7,5,https://www.youtube.com/embed/wKeemvioVrM,"['Black Gesso', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Titanium White']","['#000000', '#FFB800', '#0C0040', '#021E44', '#FFFFFF']",5,12,4,painting340.png
333,https://www.twoinchbrush.com/images/painting341.png,Early Autumn,26,8,12,https://www.youtube.com/embed/SLQXlFLoqQc,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",85,13,4,painting341.png
334,https://www.twoinchbrush.com/images/painting342.png,Tranquil Wooded Stream,26,9,12,https://www.youtube.com/embed/lSeRrm5ZK9c,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",86,14,4,painting342.png
335,https://www.twoinchbrush.com/images/painting343.png,Purple Mountain Range,26,10,13,https://www.youtube.com/embed/nkDA_R-XmqA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",46,15,4,painting343.png
336,https://www.twoinchbrush.com/images/painting344.png,Storm's A Comin,26,11,10,https://www.youtube.com/embed/EHD9u-lo2wc,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#102E3C', '#FFFFFF', '#221B15']",38,16,4,painting344.png
337,https://www.twoinchbrush.com/images/painting345.png,Sunset Aglow,26,12,12,https://www.youtube.com/embed/gMEZp47VKC0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",87,17,4,painting345.png
338,https://www.twoinchbrush.com/images/painting346.png,Evening at the Falls,26,13,7,https://www.youtube.com/embed/RulXVcpgpqw,"['Black Gesso', 'Cadmium Yellow', 'Liquid Clear', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White']","['#000000', '#FFEC00', '#FFFFFF', '#000000', '#021E44', '#0A3410', '#FFFFFF']",17,18,4,painting346.png
339,https://www.twoinchbrush.com/images/painting347.png,Twilight Beauty,27,1,11,https://www.youtube.com/embed/0mJqzzeWyXs,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#FFFFFF', '#221B15']",71,19,4,painting347.png
340,https://www.twoinchbrush.com/images/painting348.png,Angler's Haven,27,2,15,https://www.youtube.com/embed/XlwfcXZ0AIU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Black', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",5,20,4,painting348.png
341,https://www.twoinchbrush.com/images/painting349.png,Rustic Winter Woods,27,3,6,https://www.youtube.com/embed/3q8Zi9480lw,"['Alizarin Crimson', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Sap Green', 'Titanium White']","['#4E1500', '#FFEC00', '#FFB800', '#000000', '#0A3410', '#FFFFFF']",10,1,3,painting349.png
342,https://www.twoinchbrush.com/images/painting350.png,Wilderness Falls,27,3,15,https://www.youtube.com/embed/gxd0MPX8c6I,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Black', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",6,2,3,painting350.png
343,https://www.twoinchbrush.com/images/painting351.png,Winter at the Farm,27,5,7,https://www.youtube.com/embed/LeIVNKnWz7o,"['Alizarin Crimson', 'Dark Sienna', 'Liquid Clear', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#FFFFFF', '#000000', '#021E44', '#FFFFFF', '#221B15']",18,3,3,painting351.png
344,https://www.twoinchbrush.com/images/painting352.png,Daisies at Dawn,27,6,8,https://www.youtube.com/embed/_kkZcIgocBM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0A3410', '#FFFFFF', '#C79B00']",24,4,3,painting352.png
345,https://www.twoinchbrush.com/images/painting353.png,A Spectacular View,27,7,11,https://www.youtube.com/embed/7R9HcaDT9P4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",72,5,3,painting353.png
346,https://www.twoinchbrush.com/images/painting354.png,Daybreak,27,8,7,https://www.youtube.com/embed/crWDcTvDmec,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#FFFFFF', '#221B15']",19,6,3,painting354.png
347,https://www.twoinchbrush.com/images/painting355.png,Island Paradise,27,9,12,https://www.youtube.com/embed/Cg3XAVhAas0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#FFFFFF', '#221B15', '#C79B00']",88,7,3,painting355.png
348,https://www.twoinchbrush.com/images/painting356.png,Sunlight in the Shadows,27,10,7,https://www.youtube.com/embed/xgjQ0v2d9mE,"['Alizarin Crimson', 'Black Gesso', 'Liquid Clear', 'Midnight Black', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#FFFFFF', '#000000', '#FFFFFF', '#221B15', '#C79B00']",20,8,3,painting356.png
349,https://www.twoinchbrush.com/images/painting357.png,Splendor of a Snowy Winter,27,11,9,https://www.youtube.com/embed/JdXCoxkOdwQ,"['Alizarin Crimson', 'Dark Sienna', 'Liquid Black', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#000000', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",23,9,3,painting357.png
350,https://www.twoinchbrush.com/images/painting358.png,Forest River,27,12,14,https://www.youtube.com/embed/wrbGlR22K0Q,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",10,10,3,painting358.png
351,https://www.twoinchbrush.com/images/painting359.png,Golden Glow of Morning,27,13,9,https://www.youtube.com/embed/qXElmiqzcI0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#C79B00']",24,11,3,painting359.png
352,https://www.twoinchbrush.com/images/painting360.png,Fisherman's Trail,28,1,12,https://www.youtube.com/embed/VnZEpic2UzU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",89,12,3,painting360.png
353,https://www.twoinchbrush.com/images/painting361.png,A Warm Winter,28,2,9,https://www.youtube.com/embed/_TTdw3YnXuo,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",25,13,3,painting361.png
354,https://www.twoinchbrush.com/images/painting362.png,Under Pastel Skies,28,3,12,https://www.youtube.com/embed/lzODyJS2ZIg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",90,14,3,painting362.png
355,https://www.twoinchbrush.com/images/painting363.png,Golden Rays of Sunshine,28,4,8,https://www.youtube.com/embed/zxj3xLDNxo0,"['Alizarin Crimson', 'Black Gesso', 'Indian Yellow', 'Liquid Clear', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White']","['#4E1500', '#000000', '#FFB800', '#FFFFFF', '#0C0040', '#021E44', '#0A3410', '#FFFFFF']",25,15,3,painting363.png
356,https://www.twoinchbrush.com/images/painting364.png,The Magic of Fall,28,5,10,https://www.youtube.com/embed/bSm3fmEyJ20,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#C79B00']",39,16,3,painting364.png
357,https://www.twoinchbrush.com/images/painting365.png,Glacier Lake,28,6,12,https://www.youtube.com/embed/TohG7F8M3Ls,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",91,17,3,painting365.png
358,https://www.twoinchbrush.com/images/painting366.png,The Old Weathered Barn,28,7,9,https://www.youtube.com/embed/NYUIIBFj0iQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#C79B00']",26,18,3,painting366.png
359,https://www.twoinchbrush.com/images/painting367.png,Deep Forest Falls,28,8,13,https://www.youtube.com/embed/urHQRbRNuYI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",47,19,3,painting367.png
360,https://www.twoinchbrush.com/images/painting368.png,Winter's Grace,28,9,4,https://www.youtube.com/embed/mxJ2On9wyvY,"['Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White']","['#000000', '#0C0040', '#021E44', '#FFFFFF']",4,20,3,painting368.png
361,https://www.twoinchbrush.com/images/painting369.png,Splendor of Autumn,28,10,11,https://www.youtube.com/embed/hEyR2FDp-00,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",73,1,2,painting369.png
362,https://www.twoinchbrush.com/images/painting370.png,Tranquil Seas,28,11,11,https://www.youtube.com/embed/kN1DP_yqs-A,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#C79B00']",74,2,2,painting370.png
363,https://www.twoinchbrush.com/images/painting371.png,Mountain Serenity,28,12,13,https://www.youtube.com/embed/wc_YVijYjT4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",48,3,2,painting371.png
364,https://www.twoinchbrush.com/images/painting372.png,Home Before Nightfall,28,13,8,https://www.youtube.com/embed/22SiIDvyJeM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#C79B00']",26,4,2,painting372.png
365,https://www.twoinchbrush.com/images/painting373.png,Island in the Wilderness,29,1,13,https://www.youtube.com/embed/lLWEXRAnQd0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",49,5,2,painting373.png
366,https://www.twoinchbrush.com/images/painting374.png,Autumn Oval,29,2,10,https://www.youtube.com/embed/2XnIdinwot0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",40,6,2,painting374.png
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",50,7,2,painting375.png
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",11,8,2,painting376.png
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",92,9,2,painting377.png
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,"['Alizarin Crimson', 'Cadmium Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFEC00', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",27,10,2,painting378.png
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",75,11,2,painting379.png
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",93,12,2,painting380.png
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,"['Alizarin Crimson', 'Bright Red', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#5F2E1F', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",28,13,2,painting381.png
